schedule_date,schedule_season,schedule_week,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite
10/23/2016,2016,7,ARI,6.0,6.0,SEA,ARI,-2.5
10/23/2016,2016,7,ATL,30.0,33.0,LAC,ATL,-4.5
10/23/2016,2016,7,CIN,31.0,17.0,CLE,CIN,-11.0
10/23/2016,2016,7,DET,20.0,17.0,WAS,WAS,-1.0
10/23/2016,2016,7,JAX,16.0,33.0,OAK,JAX,-2.0
10/23/2016,2016,7,KC,27.0,21.0,NO,KC,-7.0
10/23/2016,2016,7,LAR,10.0,17.0,NYG,NYG,-2.5
10/23/2016,2016,7,MIA,28.0,25.0,BUF,BUF,-2.5
10/23/2016,2016,7,NYJ,24.0,16.0,BAL,NYJ,-2.5
10/23/2016,2016,7,PHI,21.0,10.0,MIN,MIN,-3.0
10/23/2016,2016,7,PIT,16.0,27.0,NE,NE,-7.5
10/23/2016,2016,7,SF,17.0,34.0,TB,SF,-1.0
10/23/2016,2016,7,TEN,26.0,34.0,IND,TEN,-4.0
10/24/2016,2016,7,DEN,27.0,9.0,HOU,DEN,-8.5
10/27/2016,2016,8,TEN,36.0,22.0,JAX,TEN,-3.0
10/30/2016,2016,8,ATL,33.0,32.0,GB,ATL,-3.0
10/30/2016,2016,8,BUF,25.0,41.0,NE,NE,-5.5
10/30/2016,2016,8,CAR,30.0,20.0,ARI,CAR,-2.5
10/30/2016,2016,8,CIN,27.0,27.0,WAS,CIN,-3.0
10/30/2016,2016,8,CLE,28.0,31.0,NYJ,NYJ,-2.5
10/30/2016,2016,8,DAL,29.0,23.0,PHI,DAL,-5.0
10/30/2016,2016,8,DEN,27.0,19.0,LAC,DEN,-3.5
10/30/2016,2016,8,HOU,20.0,13.0,DET,HOU,-1.0
10/30/2016,2016,8,IND,14.0,30.0,KC,KC,-3.0
10/30/2016,2016,8,NO,25.0,20.0,SEA,SEA,-1.0
10/30/2016,2016,8,TB,24.0,30.0,OAK,TB,-1.0
10/31/2016,2016,8,CHI,20.0,10.0,MIN,MIN,-4.5
11/3/2016,2016,9,TB,28.0,43.0,ATL,ATL,-4.5
11/6/2016,2016,9,BAL,21.0,14.0,PIT,PIT,-3.5
11/6/2016,2016,9,CLE,10.0,35.0,DAL,DAL,-7.0
11/6/2016,2016,9,GB,26.0,31.0,IND,GB,-7.5
11/6/2016,2016,9,KC,19.0,14.0,JAX,KC,-7.0
11/6/2016,2016,9,LAR,10.0,13.0,CAR,CAR,-3.0
11/6/2016,2016,9,MIA,27.0,23.0,NYJ,MIA,-3.5
11/6/2016,2016,9,MIN,16.0,22.0,DET,MIN,-4.5
11/6/2016,2016,9,NYG,28.0,23.0,PHI,NYG,-3.0
11/6/2016,2016,9,OAK,30.0,20.0,DEN,OAK,-1.0
11/6/2016,2016,9,LAC,43.0,35.0,TEN,LAC,-3.5
11/6/2016,2016,9,SF,23.0,41.0,NO,NO,-5.0
11/7/2016,2016,9,SEA,31.0,25.0,BUF,SEA,-5.5
11/10/2016,2016,10,BAL,28.0,7.0,CLE,BAL,-7.5
11/13/2016,2016,10,ARI,23.0,20.0,SF,ARI,-14.0
11/13/2016,2016,10,CAR,17.0,20.0,KC,CAR,-3.0
11/13/2016,2016,10,JAX,21.0,24.0,HOU,JAX,-3.0
11/13/2016,2016,10,NE,24.0,31.0,SEA,NE,-7.5
11/13/2016,2016,10,NO,23.0,25.0,DEN,NO,-3.0
11/13/2016,2016,10,NYJ,6.0,9.0,LAR,LAR,-1.0
11/13/2016,2016,10,PHI,24.0,15.0,ATL,PHI,-1.5
11/13/2016,2016,10,PIT,30.0,35.0,DAL,PIT,-3.0
11/13/2016,2016,10,LAC,24.0,31.0,MIA,LAC,-4.5
11/13/2016,2016,10,TB,36.0,10.0,CHI,CHI,-2.5
11/13/2016,2016,10,TEN,47.0,25.0,GB,GB,-3.0
11/13/2016,2016,10,WAS,26.0,20.0,MIN,WAS,-2.5
11/14/2016,2016,10,NYG,21.0,20.0,CIN,PICK,0.0
11/17/2016,2016,11,CAR,23.0,20.0,NO,CAR,-3.5
11/20/2016,2016,11,CIN,12.0,16.0,BUF,CIN,-2.5
11/20/2016,2016,11,CLE,9.0,24.0,PIT,PIT,-8.5
11/20/2016,2016,11,DAL,27.0,17.0,BAL,DAL,-7.0
11/20/2016,2016,11,DET,26.0,19.0,JAX,DET,-5.5
11/20/2016,2016,11,IND,24.0,17.0,TEN,IND,-3.0
11/20/2016,2016,11,KC,17.0,19.0,TB,KC,-7.0
11/20/2016,2016,11,LAR,10.0,14.0,MIA,MIA,-1.0
11/20/2016,2016,11,MIN,30.0,24.0,ARI,MIN,-2.0
11/20/2016,2016,11,NYG,22.0,16.0,CHI,NYG,-7.0
11/20/2016,2016,11,SF,17.0,30.0,NE,NE,-11.5
11/20/2016,2016,11,SEA,26.0,15.0,PHI,SEA,-6.5
11/20/2016,2016,11,WAS,42.0,24.0,GB,WAS,-3.0
11/21/2016,2016,11,OAK,27.0,20.0,HOU,OAK,-6.5
11/24/2016,2016,12,DAL,31.0,26.0,WAS,DAL,-6.0
11/24/2016,2016,12,DET,16.0,13.0,MIN,DET,-1.5
11/24/2016,2016,12,IND,7.0,28.0,PIT,PIT,-8.5
11/27/2016,2016,12,ATL,38.0,19.0,ARI,ATL,-4.0
11/27/2016,2016,12,BAL,19.0,14.0,CIN,BAL,-3.5
11/27/2016,2016,12,BUF,28.0,21.0,JAX,BUF,-8.5
11/27/2016,2016,12,CHI,21.0,27.0,TEN,TEN,-6.5
11/27/2016,2016,12,CLE,13.0,27.0,NYG,NYG,-6.5
11/27/2016,2016,12,DEN,27.0,30.0,KC,DEN,-3.5
11/27/2016,2016,12,HOU,13.0,21.0,LAC,LAC,-2.5
11/27/2016,2016,12,MIA,31.0,24.0,SF,MIA,-7.0
11/27/2016,2016,12,NO,49.0,21.0,LAR,NO,-8.0
11/27/2016,2016,12,NYJ,17.0,22.0,NE,NE,-9.5
11/27/2016,2016,12,OAK,35.0,32.0,CAR,OAK,-3.5
11/27/2016,2016,12,TB,14.0,5.0,SEA,SEA,-5.5
11/28/2016,2016,12,PHI,13.0,27.0,GB,PHI,-4.0
12/1/2016,2016,13,MIN,15.0,17.0,DAL,DAL,-3.0
12/4/2016,2016,13,ARI,31.0,23.0,WAS,ARI,-2.5
12/4/2016,2016,13,ATL,28.0,29.0,KC,ATL,-5.0
12/4/2016,2016,13,BAL,38.0,6.0,MIA,BAL,-3.5
12/4/2016,2016,13,CHI,26.0,6.0,SF,SF,-1.0
12/4/2016,2016,13,CIN,32.0,14.0,PHI,CIN,-1.5
12/4/2016,2016,13,GB,21.0,13.0,HOU,GB,-7.0
12/4/2016,2016,13,JAX,10.0,20.0,DEN,DEN,-3.5
12/4/2016,2016,13,NE,26.0,10.0,LAR,NE,-13.5
12/4/2016,2016,13,NO,13.0,28.0,DET,NO,-6.5
12/4/2016,2016,13,OAK,38.0,24.0,BUF,OAK,-3.0
12/4/2016,2016,13,PIT,24.0,14.0,NYG,PIT,-6.5
12/4/2016,2016,13,LAC,21.0,28.0,TB,LAC,-3.5
12/4/2016,2016,13,SEA,40.0,7.0,CAR,SEA,-8.5
12/5/2016,2016,13,NYJ,10.0,41.0,IND,NYJ,-1.0
12/8/2016,2016,14,KC,21.0,13.0,OAK,KC,-3.5
12/11/2016,2016,14,BUF,20.0,27.0,PIT,PIT,-2.0
12/11/2016,2016,14,CAR,28.0,16.0,LAC,CAR,-1.0
12/11/2016,2016,14,CLE,10.0,23.0,CIN,CIN,-5.0
12/11/2016,2016,14,DET,20.0,17.0,CHI,DET,-7.5
12/11/2016,2016,14,GB,38.0,10.0,SEA,SEA,-3.0
12/11/2016,2016,14,IND,17.0,22.0,HOU,IND,-6.5
12/11/2016,2016,14,JAX,16.0,25.0,MIN,MIN,-3.5
12/11/2016,2016,14,LAR,14.0,42.0,ATL,ATL,-5.0
12/11/2016,2016,14,MIA,26.0,23.0,ARI,ARI,-2.0
12/11/2016,2016,14,NYG,10.0,7.0,DAL,DAL,-3.5
12/11/2016,2016,14,PHI,22.0,27.0,WAS,WAS,-2.5
12/11/2016,2016,14,SF,17.0,23.0,NYJ,SF,-3.0
12/11/2016,2016,14,TB,16.0,11.0,NO,TB,-2.0
12/11/2016,2016,14,TEN,13.0,10.0,DEN,TEN,-2.0
12/12/2016,2016,14,NE,30.0,23.0,BAL,NE,-6.0
12/15/2016,2016,15,SEA,24.0,3.0,LAR,SEA,-15.0
12/17/2016,2016,15,NYJ,13.0,34.0,MIA,MIA,-2.5
12/18/2016,2016,15,ARI,41.0,48.0,NO,ARI,-3.0
12/18/2016,2016,15,ATL,41.0,13.0,SF,ATL,-13.5
12/18/2016,2016,15,BAL,27.0,26.0,PHI,BAL,-5.0
12/18/2016,2016,15,BUF,33.0,13.0,CLE,BUF,-10.5
12/18/2016,2016,15,CHI,27.0,30.0,GB,GB,-4.5
12/18/2016,2016,15,CIN,20.0,24.0,PIT,PIT,-3.0
12/18/2016,2016,15,DAL,26.0,20.0,TB,DAL,-7.0
12/18/2016,2016,15,DEN,3.0,16.0,NE,NE,-3.0
12/18/2016,2016,15,HOU,21.0,20.0,JAX,HOU,-3.5
12/18/2016,2016,15,KC,17.0,19.0,TEN,KC,-6.0
12/18/2016,2016,15,MIN,6.0,34.0,IND,MIN,-5.0
12/18/2016,2016,15,NYG,17.0,6.0,DET,NYG,-4.0
12/18/2016,2016,15,LAC,16.0,19.0,OAK,OAK,-2.5
12/19/2016,2016,15,WAS,15.0,26.0,CAR,WAS,-7.0
12/22/2016,2016,16,PHI,24.0,19.0,NYG,PHI,-1.5
12/24/2016,2016,16,BUF,31.0,34.0,MIA,BUF,-4.5
12/24/2016,2016,16,CAR,16.0,33.0,ATL,ATL,-3.0
12/24/2016,2016,16,CHI,21.0,41.0,WAS,WAS,-3.0
12/24/2016,2016,16,CLE,20.0,17.0,LAC,LAC,-4.5
12/24/2016,2016,16,GB,38.0,25.0,MIN,GB,-6.0
12/24/2016,2016,16,HOU,12.0,10.0,CIN,HOU,-3.0
12/24/2016,2016,16,JAX,38.0,17.0,TEN,TEN,-4.0
12/24/2016,2016,16,LAR,21.0,22.0,SF,LAR,-6.0
12/24/2016,2016,16,NE,41.0,3.0,NYJ,NE,-17.0
12/24/2016,2016,16,NO,31.0,24.0,TB,NO,-3.0
12/24/2016,2016,16,OAK,33.0,25.0,IND,OAK,-3.5
12/24/2016,2016,16,SEA,31.0,34.0,ARI,SEA,-9.0
12/25/2016,2016,16,KC,33.0,10.0,DEN,KC,-3.5
12/25/2016,2016,16,PIT,31.0,27.0,BAL,PIT,-5.5
12/26/2016,2016,16,DAL,42.0,21.0,DET,DAL,-6.5
1/1/2017,2016,17,ATL,38.0,32.0,NO,ATL,-7.5
1/1/2017,2016,17,CIN,27.0,10.0,BAL,BAL,-2.5
1/1/2017,2016,17,DEN,24.0,6.0,OAK,DEN,-1.0
1/1/2017,2016,17,DET,24.0,31.0,GB,GB,-3.5
1/1/2017,2016,17,IND,24.0,20.0,JAX,IND,-5.5
1/1/2017,2016,17,LAR,6.0,44.0,ARI,ARI,-7.0
1/1/2017,2016,17,MIA,14.0,35.0,NE,NE,-7.5
1/1/2017,2016,17,MIN,38.0,10.0,CHI,MIN,-6.0
1/1/2017,2016,17,NYJ,30.0,10.0,BUF,BUF,-3.5
1/1/2017,2016,17,PHI,27.0,13.0,DAL,PHI,-6.5
1/1/2017,2016,17,PIT,27.0,24.0,CLE,PIT,-3.0
1/1/2017,2016,17,LAC,27.0,37.0,KC,KC,-5.5
1/1/2017,2016,17,SF,23.0,25.0,SEA,SEA,-11.5
1/1/2017,2016,17,TB,17.0,16.0,CAR,TB,-3.0
1/1/2017,2016,17,TEN,24.0,17.0,HOU,TEN,-3.0
1/1/2017,2016,17,WAS,10.0,19.0,NYG,WAS,-9.0
1/7/2017,2016,WildCard,HOU,27.0,14.0,OAK,HOU,-4.0
1/7/2017,2016,WildCard,SEA,26.0,6.0,DET,SEA,-8.0
1/8/2017,2016,WildCard,GB,38.0,13.0,NYG,GB,-5.0
1/8/2017,2016,WildCard,PIT,30.0,12.0,MIA,PIT,-11.0
1/14/2017,2016,Division,ATL,36.0,20.0,SEA,ATL,-6.5
1/14/2017,2016,Division,NE,34.0,16.0,HOU,NE,-16.0
1/15/2017,2016,Division,DAL,31.0,34.0,GB,DAL,-5.5
1/15/2017,2016,Division,KC,16.0,18.0,PIT,KC,-2.5
1/22/2017,2016,Conference,ATL,44.0,21.0,GB,ATL,-6.5
1/22/2017,2016,Conference,NE,36.0,17.0,PIT,NE,-5.5
2/5/2017,2016,SuperBowl,NE,34.0,28.0,ATL,NE,-3.0
9/7/2017,2017,1,NE,27.0,42.0,KC,NE,-9.0
9/10/2017,2017,1,BUF,21.0,12.0,NYJ,BUF,-9.5
9/10/2017,2017,1,CHI,17.0,23.0,ATL,ATL,-7.0
9/10/2017,2017,1,CIN,0.0,20.0,BAL,CIN,-3.0
9/10/2017,2017,1,CLE,18.0,21.0,PIT,PIT,-9.0
9/10/2017,2017,1,DAL,19.0,3.0,NYG,DAL,-3.5
9/10/2017,2017,1,DET,35.0,23.0,ARI,ARI,-2.0
9/10/2017,2017,1,GB,17.0,9.0,SEA,GB,-3.0
9/10/2017,2017,1,HOU,7.0,29.0,JAX,HOU,-5.5
9/10/2017,2017,1,LAR,46.0,9.0,IND,IND,-1.5
9/10/2017,2017,1,SF,3.0,23.0,CAR,CAR,-5.5
9/10/2017,2017,1,TEN,16.0,26.0,OAK,TEN,-2.0
9/10/2017,2017,1,WAS,17.0,30.0,PHI,PHI,-1.0
9/11/2017,2017,1,DEN,24.0,21.0,LAC,DEN,-3.5
9/11/2017,2017,1,MIN,29.0,19.0,NO,MIN,-3.5
9/14/2017,2017,2,CIN,9.0,13.0,HOU,CIN,-6.5
9/17/2017,2017,2,ATL,34.0,23.0,GB,ATL,-2.5
9/17/2017,2017,2,BAL,24.0,10.0,CLE,BAL,-7.5
9/17/2017,2017,2,CAR,9.0,3.0,BUF,CAR,-7.0
9/17/2017,2017,2,DEN,42.0,17.0,DAL,DAL,-2.0
9/17/2017,2017,2,IND,13.0,16.0,ARI,ARI,-7.5
9/17/2017,2017,2,JAX,16.0,37.0,TEN,TEN,-1.5
9/17/2017,2017,2,KC,27.0,20.0,PHI,KC,-4.5
9/17/2017,2017,2,LAC,17.0,19.0,MIA,LAC,-4.5
9/17/2017,2017,2,LAR,20.0,27.0,WAS,LAR,-2.5
9/17/2017,2017,2,NO,20.0,36.0,NE,NE,-7.0
9/17/2017,2017,2,OAK,45.0,20.0,NYJ,OAK,-14.0
9/17/2017,2017,2,PIT,26.0,9.0,MIN,PIT,-6.0
9/17/2017,2017,2,SEA,12.0,9.0,SF,SEA,-13.5
9/17/2017,2017,2,TB,29.0,7.0,CHI,TB,-7.0
9/18/2017,2017,2,NYG,10.0,24.0,DET,NYG,-3.5
9/21/2017,2017,3,SF,39.0,41.0,LAR,LAR,-2.0
9/24/2017,2017,3,BUF,26.0,16.0,DEN,DEN,-3.0
9/24/2017,2017,3,CAR,13.0,34.0,NO,CAR,-5.0
9/24/2017,2017,3,CHI,23.0,17.0,PIT,PIT,-7.0
9/24/2017,2017,3,DET,26.0,30.0,ATL,ATL,-3.0
9/24/2017,2017,3,GB,27.0,24.0,CIN,GB,-9.0
9/24/2017,2017,3,IND,31.0,28.0,CLE,CLE,-1.0
9/24/2017,2017,3,JAX,44.0,7.0,BAL,BAL,-4.0
9/24/2017,2017,3,LAC,10.0,24.0,KC,KC,-3.0
9/24/2017,2017,3,MIN,34.0,17.0,TB,TB,-1.5
9/24/2017,2017,3,NE,36.0,33.0,HOU,NE,-13.0
9/24/2017,2017,3,NYJ,20.0,6.0,MIA,MIA,-5.5
9/24/2017,2017,3,PHI,27.0,24.0,NYG,PHI,-6.0
9/24/2017,2017,3,TEN,33.0,27.0,SEA,TEN,-3.0
9/24/2017,2017,3,WAS,27.0,10.0,OAK,OAK,-3.0
9/25/2017,2017,3,ARI,17.0,28.0,DAL,DAL,-3.0
9/28/2017,2017,4,GB,35.0,14.0,CHI,GB,-7.5
10/1/2017,2017,4,ARI,18.0,15.0,SF,ARI,-6.5
10/1/2017,2017,4,ATL,17.0,23.0,BUF,ATL,-8.0
10/1/2017,2017,4,BAL,9.0,26.0,PIT,PIT,-3.0
10/1/2017,2017,4,CLE,7.0,31.0,CIN,CIN,-3.0
10/1/2017,2017,4,DAL,30.0,35.0,LAR,DAL,-6.0
10/1/2017,2017,4,DEN,16.0,10.0,OAK,DEN,-3.0
10/1/2017,2017,4,HOU,57.0,14.0,TEN,TEN,-2.0
10/1/2017,2017,4,LAC,24.0,26.0,PHI,LAC,-1.0
10/1/2017,2017,4,MIA,0.0,20.0,NO,NO,-3.0
10/1/2017,2017,4,MIN,7.0,14.0,DET,MIN,-2.0
10/1/2017,2017,4,NE,30.0,33.0,CAR,NE,-9.0
10/1/2017,2017,4,NYJ,23.0,20.0,JAX,JAX,-3.0
10/1/2017,2017,4,SEA,46.0,17.0,IND,SEA,-13.0
10/1/2017,2017,4,TB,25.0,23.0,NYG,TB,-3.0
10/2/2017,2017,4,KC,29.0,20.0,WAS,KC,-7.0
10/5/2017,2017,5,TB,14.0,19.0,NE,NE,-5.0
10/8/2017,2017,5,CIN,20.0,16.0,BUF,CIN,-3.0
10/8/2017,2017,5,CLE,14.0,17.0,NYJ,NYJ,-1.5
10/8/2017,2017,5,DAL,31.0,35.0,GB,DAL,-2.0
10/8/2017,2017,5,DET,24.0,27.0,CAR,DET,-2.5
10/8/2017,2017,5,HOU,34.0,42.0,KC,KC,-1.0
10/8/2017,2017,5,IND,26.0,23.0,SF,IND,-1.5
10/8/2017,2017,5,LAR,10.0,16.0,SEA,LAR,-1.0
10/8/2017,2017,5,MIA,16.0,10.0,TEN,TEN,-3.0
10/8/2017,2017,5,NYG,22.0,27.0,LAC,NYG,-3.5
10/8/2017,2017,5,OAK,17.0,30.0,BAL,OAK,-2.5
10/8/2017,2017,5,PHI,34.0,7.0,ARI,PHI,-6.5
10/8/2017,2017,5,PIT,9.0,30.0,JAX,PIT,-8.5
10/9/2017,2017,5,CHI,17.0,20.0,MIN,MIN,-3.0
10/12/2017,2017,6,CAR,23.0,28.0,PHI,CAR,-3.0
10/15/2017,2017,6,ARI,38.0,33.0,TB,TB,-1.5
10/15/2017,2017,6,ATL,17.0,20.0,MIA,ATL,-13.5
10/15/2017,2017,6,BAL,24.0,27.0,CHI,BAL,-6.5
10/15/2017,2017,6,DEN,10.0,23.0,NYG,DEN,-12.0
10/15/2017,2017,6,HOU,33.0,17.0,CLE,HOU,-9.5
10/15/2017,2017,6,JAX,17.0,27.0,LAR,JAX,-2.5
10/15/2017,2017,6,KC,13.0,19.0,PIT,KC,-3.5
10/15/2017,2017,6,MIN,23.0,10.0,GB,GB,-3.0
10/15/2017,2017,6,NO,52.0,38.0,DET,NO,-4.0
10/15/2017,2017,6,NYJ,17.0,24.0,NE,NE,-9.0
10/15/2017,2017,6,OAK,16.0,17.0,LAC,OAK,-3.0
10/15/2017,2017,6,WAS,26.0,24.0,SF,WAS,-12.0
10/16/2017,2017,6,TEN,36.0,22.0,IND,TEN,-7.0
10/19/2017,2017,7,OAK,31.0,30.0,KC,KC,-3.0
10/22/2017,2017,7,BUF,30.0,27.0,TB,BUF,-3.0
10/22/2017,2017,7,CHI,17.0,3.0,CAR,CAR,-3.0
10/22/2017,2017,7,CLE,9.0,12.0,TEN,TEN,-5.5
10/22/2017,2017,7,GB,17.0,26.0,NO,NO,-3.5
10/22/2017,2017,7,IND,0.0,27.0,JAX,JAX,-3.0
10/22/2017,2017,7,LAC,21.0,0.0,DEN,DEN,-1.5
10/22/2017,2017,7,LAR,33.0,0.0,ARI,LAR,-3.0
10/22/2017,2017,7,MIA,31.0,28.0,NYJ,MIA,-3.0
10/22/2017,2017,7,MIN,24.0,16.0,BAL,MIN,-4.0
10/22/2017,2017,7,NE,23.0,7.0,ATL,NE,-3.0
10/22/2017,2017,7,NYG,7.0,24.0,SEA,SEA,-3.5
10/22/2017,2017,7,PIT,29.0,14.0,CIN,PIT,-4.0
10/22/2017,2017,7,SF,10.0,40.0,DAL,DAL,-6.5
10/23/2017,2017,7,PHI,34.0,24.0,WAS,PHI,-4.5
10/26/2017,2017,8,BAL,40.0,0.0,MIA,BAL,-3.0
10/29/2017,2017,8,BUF,34.0,14.0,OAK,BUF,-2.5
10/29/2017,2017,8,CIN,24.0,23.0,IND,CIN,-11.0
10/29/2017,2017,8,CLE,16.0,33.0,MIN,MIN,-9.5
10/29/2017,2017,8,DET,15.0,20.0,PIT,PIT,-3.0
10/29/2017,2017,8,NE,21.0,13.0,LAC,NE,-7.0
10/29/2017,2017,8,NO,20.0,12.0,CHI,NO,-9.0
10/29/2017,2017,8,NYJ,20.0,25.0,ATL,ATL,-4.5
10/29/2017,2017,8,PHI,33.0,10.0,SF,PHI,-13.0
10/29/2017,2017,8,SEA,41.0,38.0,HOU,SEA,-5.5
10/29/2017,2017,8,TB,3.0,17.0,CAR,TB,-2.0
10/29/2017,2017,8,WAS,19.0,33.0,DAL,DAL,-2.0
10/30/2017,2017,8,KC,29.0,19.0,DEN,KC,-7.0
11/2/2017,2017,9,NYJ,34.0,21.0,BUF,BUF,-3.0
11/5/2017,2017,9,CAR,20.0,17.0,ATL,ATL,-3.0
11/5/2017,2017,9,DAL,28.0,17.0,KC,DAL,-2.5
11/5/2017,2017,9,HOU,14.0,20.0,IND,HOU,-6.0
11/5/2017,2017,9,JAX,23.0,7.0,CIN,JAX,-6.0
11/5/2017,2017,9,MIA,24.0,27.0,OAK,OAK,-3.0
11/5/2017,2017,9,NO,30.0,10.0,TB,NO,-7.0
11/5/2017,2017,9,NYG,17.0,51.0,LAR,LAR,-5.5
11/5/2017,2017,9,PHI,51.0,23.0,DEN,PHI,-7.0
11/5/2017,2017,9,SF,10.0,20.0,ARI,ARI,-2.0
11/5/2017,2017,9,SEA,14.0,17.0,WAS,SEA,-8.0
11/5/2017,2017,9,TEN,23.0,20.0,BAL,TEN,-3.0
11/6/2017,2017,9,GB,17.0,30.0,DET,DET,-2.5
11/9/2017,2017,10,ARI,16.0,22.0,SEA,SEA,-6.0
11/12/2017,2017,10,ATL,27.0,7.0,DAL,ATL,-3.5
11/12/2017,2017,10,BUF,10.0,47.0,NO,NO,-2.0
11/12/2017,2017,10,CHI,16.0,23.0,GB,CHI,-4.5
11/12/2017,2017,10,DEN,16.0,41.0,NE,NE,-7.0
11/12/2017,2017,10,DET,38.0,24.0,CLE,DET,-10.5
11/12/2017,2017,10,IND,17.0,20.0,PIT,PIT,-10.5
11/12/2017,2017,10,JAX,20.0,17.0,LAC,JAX,-5.0
11/12/2017,2017,10,LAR,33.0,7.0,HOU,LAR,-12.0
11/12/2017,2017,10,SF,31.0,21.0,NYG,NYG,-3.0
11/12/2017,2017,10,TB,15.0,10.0,NYJ,TB,-1.0
11/12/2017,2017,10,TEN,24.0,20.0,CIN,TEN,-4.5
11/12/2017,2017,10,WAS,30.0,38.0,MIN,MIN,-1.0
11/13/2017,2017,10,CAR,45.0,21.0,MIA,CAR,-8.0
11/16/2017,2017,11,PIT,40.0,17.0,TEN,PIT,-7.0
11/19/2017,2017,11,CHI,24.0,27.0,DET,DET,-3.0
11/19/2017,2017,11,CLE,7.0,19.0,JAX,JAX,-7.5
11/19/2017,2017,11,DAL,9.0,37.0,PHI,PHI,-6.0
11/19/2017,2017,11,DEN,17.0,20.0,CIN,DEN,-2.5
11/19/2017,2017,11,GB,0.0,23.0,BAL,BAL,-2.0
11/19/2017,2017,11,HOU,31.0,21.0,ARI,HOU,-2.0
11/19/2017,2017,11,LAC,54.0,24.0,BUF,LAC,-6.5
11/19/2017,2017,11,MIA,20.0,30.0,TB,TB,-1.0
11/19/2017,2017,11,MIN,24.0,7.0,LAR,MIN,-2.5
11/19/2017,2017,11,NO,34.0,31.0,WAS,NO,-7.5
11/19/2017,2017,11,NYG,12.0,9.0,KC,KC,-10.0
11/19/2017,2017,11,OAK,8.0,33.0,NE,NE,-7.0
11/20/2017,2017,11,SEA,31.0,34.0,ATL,SEA,-2.0
11/23/2017,2017,12,DAL,6.0,28.0,LAC,LAC,-1.0
11/23/2017,2017,12,DET,23.0,30.0,MIN,MIN,-3.0
11/23/2017,2017,12,WAS,20.0,10.0,NYG,WAS,-7.5
11/26/2017,2017,12,ARI,27.0,24.0,JAX,JAX,-5.0
11/26/2017,2017,12,ATL,34.0,20.0,TB,ATL,-10.0
11/26/2017,2017,12,CIN,30.0,16.0,CLE,CIN,-8.0
11/26/2017,2017,12,IND,16.0,20.0,TEN,TEN,-3.5
11/26/2017,2017,12,KC,10.0,16.0,BUF,KC,-10.0
11/26/2017,2017,12,LAR,26.0,20.0,NO,LAR,-2.5
11/26/2017,2017,12,NE,35.0,17.0,MIA,NE,-16.5
11/26/2017,2017,12,NYJ,27.0,35.0,CAR,CAR,-5.0
11/26/2017,2017,12,OAK,21.0,14.0,DEN,OAK,-5.0
11/26/2017,2017,12,PHI,31.0,3.0,CHI,PHI,-13.5
11/26/2017,2017,12,PIT,31.0,28.0,GB,PIT,-14.0
11/26/2017,2017,12,SF,13.0,24.0,SEA,SEA,-7.0
11/27/2017,2017,12,BAL,23.0,16.0,HOU,BAL,-7.0
11/30/2017,2017,13,DAL,38.0,14.0,WAS,WAS,-2.0
12/3/2017,2017,13,ARI,16.0,32.0,LAR,LAR,-7.0
12/3/2017,2017,13,ATL,9.0,14.0,MIN,ATL,-3.0
12/3/2017,2017,13,BAL,44.0,20.0,DET,BAL,-3.0
12/3/2017,2017,13,BUF,3.0,23.0,NE,NE,-9.0
12/3/2017,2017,13,CHI,14.0,15.0,SF,CHI,-3.0
12/3/2017,2017,13,GB,26.0,20.0,TB,GB,-2.0
12/3/2017,2017,13,JAX,30.0,10.0,IND,JAX,-9.5
12/3/2017,2017,13,LAC,19.0,10.0,CLE,LAC,-13.5
12/3/2017,2017,13,MIA,35.0,9.0,DEN,DEN,-1.5
12/3/2017,2017,13,NO,31.0,21.0,CAR,NO,-4.5
12/3/2017,2017,13,NYJ,38.0,31.0,KC,KC,-3.0
12/3/2017,2017,13,OAK,24.0,17.0,NYG,OAK,-9.0
12/3/2017,2017,13,SEA,24.0,10.0,PHI,PHI,-5.5
12/3/2017,2017,13,TEN,24.0,13.0,HOU,TEN,-6.5
12/4/2017,2017,13,CIN,20.0,23.0,PIT,PIT,-4.5
12/7/2017,2017,14,ATL,20.0,17.0,NO,ATL,-2.5
12/10/2017,2017,14,ARI,12.0,7.0,TEN,TEN,-2.5
12/10/2017,2017,14,BUF,13.0,7.0,IND,BUF,-3.5
12/10/2017,2017,14,CAR,31.0,24.0,MIN,MIN,-2.5
12/10/2017,2017,14,CIN,7.0,33.0,CHI,CIN,-6.0
12/10/2017,2017,14,CLE,21.0,27.0,GB,GB,-2.5
12/10/2017,2017,14,DEN,23.0,0.0,NYJ,NYJ,-1.0
12/10/2017,2017,14,HOU,16.0,26.0,SF,HOU,-1.0
12/10/2017,2017,14,JAX,30.0,24.0,SEA,JAX,-3.0
12/10/2017,2017,14,KC,26.0,15.0,OAK,KC,-4.5
12/10/2017,2017,14,LAC,30.0,13.0,WAS,LAC,-6.0
12/10/2017,2017,14,LAR,35.0,43.0,PHI,LAR,-1.0
12/10/2017,2017,14,NYG,10.0,30.0,DAL,DAL,-4.0
12/10/2017,2017,14,PIT,39.0,38.0,BAL,PIT,-6.0
12/10/2017,2017,14,TB,21.0,24.0,DET,PICK,0.0
12/11/2017,2017,14,MIA,27.0,20.0,NE,NE,-10.5
12/14/2017,2017,15,IND,13.0,25.0,DEN,DEN,-3.0
